filing_id,compensation_officers_prog_service,compensation_disq_persons_fundraising,fees_for_other_services_mgmt_general,occupancy_prog_service,year,other_salaries_wages_fundraising,fees_for_mgmt_services_mgmt_general,entertainment_travel_govt_officials_prog_service,benefits_to_members_mgmt_and_general,contributions_grants_revenue,fees_for_mgmt_services_fundraising,other_expenses_a_fundraising,other_expenses_d_mgmt_general,fees_for_lobbying_services_fundraising,compensation_officers_fundraising,other_expenses_b_label,state,grants_us_individuals_fundraising,entertainment_travel_govt_officials_total,zip,fees_for_investment_mgmt_services_prog_service,other_expenses_a_prog_service,other_revenue,other_expenses_b_prog_service,fees_for_fundraising_services_fundraising,num_independent_members,payments_affiliates_mgmt_general,advertising_promotion_total,depreciation_depletion_amortization_prog_service,fees_for_other_services_fundraising,interest_total,other_expenses_c_fundraising,activities_per_region_totals_number_of_offices,mission,grants_foreign_individuals_govt_orgs_total,other_expenses_b_fundraising,other_expenses_d_fundraising,compensation_disq_persons_mgmt_and_general,payroll_taxes_mgmt_general,fees_for_accounting_services_fundraising,compensation_disq_persons_prog_service,num_volunteers,investment_income_revenue,conferences_conventions_prog_service,fees_for_accounting_services_mgmt_general,state_of_domicile,conferences_conventions_mgmt_general,payments_affiliates_fundraising,fees_for_legal_services_mgmt_general,program_service_revenue,payments_affiliates_total,fees_for_legal_services_total,office_expenses_fundraising,other_expenses_c_label,city,it_expenses_prog_service,grants_us_individuals_total,total_number_other_recipient_foreign_orgs_entities,ein,pension_plan_acc_fundraising,conferences_conventions_fundraising,gross_receipts,conferences_conventions_total,fees_for_accounting_services_prog_service,office_expenses_total,travel_mgmt_general,num_employees,it_expenses_fundraising,total_number_recipient_foreign_orgs_listed_as_charities,fees_for_investment_mgmt_services_mgmt_general,grants_us_individuals_prog_service,fees_for_investment_mgmt_services_total,occupancy_fundraising,royalties_prog_service,depreciation_depletion_amortization_total,website,compensation_disq_persons_total,other_expenses_d_label,address,entertainment_travel_govt_officials_mgmt_general,total_functional_expense_fundraising,occupancy_mgmt_general,compensation_officers_total,fees_for_fundraising_services_mgmt_general,interest_prog_service,travel_fundraising,grants_foreign_individuals_govt_orgs_mgmt_and_general,benefits_to_members_total,total_functional_expenses_prog_service,net_assets,payroll_taxes_total,grants_us_govt_orgs_mgmt_and_general,other_salaries_wages_mgmt_general,other_employee_benefits_mgmt_general,occupancy_total,compensation_officers_mgmt_and_general,insurance_fundraising,insurance_mgmt_general,depreciation_depletion_amortization_fundraising,all_other_expenses_fundraising,total_assets,other_expenses_b_mgmt_general,other_expenses_d_total,fees_for_other_services_total,pension_plan_acc_contrib_mgmt_general,fees_for_legal_services_fundraising,interest_fundraising,activities_per_region_totals_number_of_employees,insurance_total,benefits_paid_members_expenses,travel_prog_service,entertainment_travel_govt_officials_fundraising,other_expenses_d_prog_service,fees_for_fundraising_services_total,advertising_promotion_prog_service,other_expenses_c_prog_service,total_liabilities,fees_for_mgmt_services_prog_service,fees_for_lobbying_services_prog_service,pension_plan_acc_contrib_total,fees_for_other_services_prog_service,grants_paid_expenses,all_other_expenses_prog_service,revenue_less_expenses,fees_for_legal_services_prog_service,fees_for_investment_mgmt_services_fundraising,payments_affiliates_prog_service,net_unrelated_biz_taxable_revenue,fees_for_lobbying_services_mgmt_general,payroll_taxes_prog_service,office_expenses_mgmt_general,grants_us_individuals_mgmt_and_general,name,advertising_promotion_mgmt_general,office_expenses_prog_service,other_expenses_a_total,pdf_key,num_voting_members,fees_for_accounting_services_total,advertising_promotion_fundraising,travel_total,all_other_expenses_mgmt_general,grants_us_govt_orgs_prog_service,grants_foreign_individuals_govt_orgs_prog_service,fees_for_fundraising_services_prog_service,other_expenses_b_total,other_expenses,year_formation,royalties_total,other_expenses_a_mgmt_general,other_employee_benefits_total,professional_fundraising_fees_expenses,grants_foreign_individuals_govt_orgs_fundraising,total_expenses,other_expenses_c_mgmt_general,total_fundraising_expenses,payroll_taxes_fundraising,all_other_expenses_total,royalties_mgmt_general,total_unrelated_biz_revenue,pension_plan_acc_contrib_prog_service,activities_per_region_totals_total_expenditure,other_employee_benefits_fundraising,salaries_compensation_benefits_expenses,benefits_to_members_fundraising,royalties_fundraising,depreciation_depletion_amortization_mgmt_general,other_salaries_wages_total,fees_for_lobbying_services_total,it_expenses_mgmt_general,benefits_to_members_prog_service,other_expenses_c_total,it_expenses_total,total_functional_expenses_total,grants_us_govt_orgs_fundraising,grants_us_govt_orgs_total,other_salaries_wages_prog_service,insurance_prog_service,other_expenses_a_label,total_revenue,fees_for_mgmt_services_total,job_id,total_functional_expenses_mgmt_general,other_employee_benefits_prog_service,interest_mgmt_general,source_url,index,activities_per_region_subtotal_total_expenditure,split_file,interest_general,file,activities_per_region_subtotal_number_of_offices,activities_per_region_continuation_total_number_of_employees,activities_per_region_subtotal_number_of_employees,activities_per_region_continuation_total_number_of_offices,activities_per_region_continuation_total_total_expenditure
383773431_2010,285914,,49406,129477,2010,113237,,,,3864067,,,5187,,197563,FOOD,NY,,,10018,,100681,223786,50912,,4,,436,14032,7179,,54413,,"CHURCH PLANTING, TRAINING OF CHURCH LEADERS, AND CONTENT DEVELOPMENT",644077,9877,3539,,6711,,,0,23984,35951,,NY,1089,,,215425,,,20337,FUNDRAISING,NEW YORK,26081,97038,,383773431,7274,1083,4327262,38123,,101347,41422,15,3732,,,97038,,26516,,20046,,,COMPUTER EQUIPMENT AND,1359 BROADWAY 11TH FLOOR NO 1102,,529191,29409,598157,,,40250,,,2826876,2759962,38422,,127255,23904,185402,114680,4541,5861,2861,371,2946500,10140,29055,141328,5034,,,0,34926,0,286558,,20329,,249,,186538,,,28357,84743,933765,24385,525553,,,,0,,26579,8958,,REDEEMER CITY TO CITY FORMERLY REDEEMER CITYNET,71,72052,100681,EIN_383773431_YEAR_2010_FORMTYPE_990.pdf,6,,116,368230,420,192650,644077,,70929,1274531,2008,,,138643,0,,3801709,,529191,5132,25176,,0,16049,644077,26778,1593413,,,3153,789834,,7446,,54413,37259,3801709,,192650,549342,24524,COST OF MATERIALS,4327262,,000a6d013db33a41a061fdf742366fc0d9d7d11adefefa5a4684d07795e2eae0,445642,87961,,https://projects.propublica.org/nonprofits/download-filing?path=2011_09_EO%2F38-3773431_990_201012.pdf,,,,,,,,,,
861158500_2020,,,,,2020,,,,,1471873,,,,,,b,AZ,,,85260,,,0,,196457,4,,,,,,,,Foundation endowment management for the financial support of Alliance Defending Freedom.,,,,,,,,6,37939,,1500,AZ,,,37839,0,,37839,,c,,,,,861158500,,,1759850,,,,,5,,,9357,,9357,,,,www.adfplannedgiving.org,,d,"15100 North 90th Street Scottsdale, AZ 85260",,196457,,,,,,,,26746,2492212,,,,,,,,,,,13626446,,,,,,,,,0,,,,196457,,,11134234,,,,,26746,,1237913,,,,0,,,,,ADF Foundation,,,,EIN_861158500_YEAR_2020_FORMTYPE_990.pdf,3,1500,,,,26746,,,,48696,2005,,,,196457,,271899,,196457,,,,0,,,,0,,,,,,,,,,271899,,26746,,,a,1509812,,5cea0fd1b5aca703d186da2c0ccbeb83a7a447cf263e64019a900ac00e08df37,48696,,,,,,,,,,,,,
135604164_2010,204914,,35025,995442,2010,,,,,5614107,,,,,,publications,NY,,,10004,,877050,68536,86484,,36,,108078,606648,,235428,,,"IN ACCORDANCE WITH HALACHA, JEWISH RELIGIO US LAW, TO PROMOTE IDEALS OF ORTHODO) JUDAISMWORSHIP AND PRACTICE",242231,,,,,,,0,379506,36682,,NY,1786,,,5077134,,,127415,c,NEW YORK,,140631,,135604164,,,11351663,38468,,1326000,12249,355,,,,140631,,,,658201,N/A,,d,42 BROADWAY No 14 FL,,135152,90958,526803,,235324,7737,,,10867900,17151878,,,614023,14065,1086400,321889,,,,,22913749,7351,,153383,,,,0,,0,75108,,,,96958,,5761871,,,,118358,3865387,,-1051603,,,,-20529,,,27711,,AGUDATH ISRAEL OF AMERICA INC,11120,1170874,877050,EIN_135604164_YEAR_2010_FORMTYPE_990.pdf,40,,,95094,,3482525,242231,,93835,4671937,1939,,,329992,0,,12190886,,135152,,,,53366,,0,,3653562,,,51553,2796767,,,,,,12190886,,3482525,2182744,,activities and programs,11139283,,49a4852db75a31555a73507cc22eb809c5a0249d488ba74e3ad843ad73e14352,1187834,315927,104,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F13-5604164_990_201008.pdf,,,,,,,,,,
800829668_2020,,,,,2020,,6250,,,162220,12500,,,,,BANK & MERCHANT SERVICE,OH,,,70098,,1083,0,457,,4,,,,,,348,,TO PROVIDE FREE MARKET IDEAS AND EDUCATION TO THE PUBLIC.,,,176,,,,,6,0,,3218,OH,,,,0,,,,POSTAGE,,1492,,,800829668,,,162220,,,1425,,5,,,,,,,,,WW.OPPORTUNITYOHIO.ORG,,GIFTS,PO BOX 98,,13024,,,,,,,,121723,584601,,,,,,,,,,,584601,,176,9600,,,,,,0,1216,,,,,,0,106250,,,9600,0,200,18005,,,,0,,,,,OPPORTUNITY OHIO INC,,1425,1083,EIN_800829668_YEAR_2020_FORMTYPE_990.pdf,3,3218,,1216,,,,,457,144215,2012,,,,0,,144215,,13024,,200,,0,,,,0,,,,,,,,348,1492,144215,,,,,MEALS & ENTERTAINMENT a,162220,125000,bd60056b76a1bd930882f13d5cdb67038e5d84d10215fea9f18a1b980c5f2f95,9468,,,,,,,,,,,,,
521231772_2010,,,29250,,2010,,,,,241285,,,,,,FILING FEES,OX,,,90300,,21545,39,10,,7,,,,895,,,,EDUCATIONAL AND CHARITABLE,,,,,,,,80,108,1951,8100,,,,,31087,,,7147,BANK CHARGES c,WASHINGTON,,1800,,521231772,,,272519,1951,,48332,,0,,,,1800,,,,2532,,,d,PO BOX 90300,,8042,8280,,,,,,,153162,118338,,,,,8280,,,2269,,,156505,3265,,127142,,,,,2502,0,,,,,,,38167,,,,96997,1800,,44769,,,,,,,10559,,MARCH FOR LIFE EDUCATION & DEFENSE,,30626,21545,EIN_521231772_YEAR_2010_FORMTYPE_990.pdf,7,8100,,,,,,,3275,225950,,,,,0,,227750,2291,8042,,,,0,,,,0,,,2532,,,,,2291,,227750,,,,233,ROSE DINNER,272519,,a7b3be7b3e82cc894c2bc789ac7a9fdf1636a038126bd7739dad1f26b6c2d62a,66546,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_09_EO%2F52-1231772_990_201012.pdf,,,,,,,,,,
134129457_2009,82291,,,201339,2009,462465,,,,16841940,,0,14201,,53279,DONOR THANK YOU PACKAGE b,NY,,,10018,,10117408,,487562,,16,,,738875,,,17249,,DONORSCHOOSE.ORG IS A SIMPLE WAY TO PROVIDE STUDENTS WITH THE RESOURCES THEY NEED TO LEARN.,,0,56457,,31037,,,50,249583,,31097,NY,,,1607,,,2932,3456,MARKETING c,NEW YORK,,,,134129457,,,17091523,,,33059,18598,5,,,,,,21512,,783780,WWW.DONORSCHOOSE.ORG,,CONSULTANTS d,347 WEST 36TH STREET 503,,766865,23084,278258,,,34124,,,15466012,16768455,333681,,193281,15368,245935,142688,,4550,4751,0,17456286,0,160472,34800,,,,,6343,,101330,,89814,,,143015,687831,,,,34800,,134476,297341,1325,,,0,,254930,15745,,DONORSCHOOSE.ORG,,13858,10117408,EIN_134129457_YEAR_2009_FORMTYPE_990.pdf,16,31097,,154052,0,,,,487562,12627472,2000,,0,283372,,,16794182,1035,766865,47714,134476,,0,,,41852,4166710,,,40154,3271399,,,,161299,,16794182,,,2615653,1793,CLASSROOM PROJECT MATER a,17091523,,740a32fd6c2567599ab54d37d91dbd9c9bf748c45e1c190d1b1f494e006e99cb,561305,226152,,https://projects.propublica.org/nonprofits/download-filing?path=2009_12_EO%2F13-4129457_990_200906.pdf,,,,,,,,,,
134129457_2010,94325,,7595,248845,2010,385556,,,,24050065,,,52667,,62798,CREDIT CARD FEES b,NY,,,10001,,17585207,,198521,,16,,216758,777159,36039,,,,DONORSCHOOSE.ORG IS A SIMPLE WAY TO PROVIDE STUDENTS WITH THE RESOURCES THEY NEED TO LEARN.,,,,,27169,,,50,90590,,46116,NY,,,6867,,,6867,3547,DONOR THANK YOU PACKAGE c,NEW YORK,258498,,,134129457,,,24140655,,,147399,10807,94,9106,,,,,18579,,830348,WWW.DONORSCHOOSE.ORG,,BAD DEBT EXPENSE,"213 WEST 35TH STREET, 2ND FL. EAST",,662098,33116,314629,,,28531,,,22843168,16810447,293827,,153823,14782,300540,157506,,4000,28115,531,18203581,,52667,195259,,,,,6063,3979882,98440,,,,211696,116151,1393134,,,,151625,,1977,42763,,,,0,,225600,45449,,DONORSCHOOSE.ORG,64,98403,17585207,EIN_134129457_YEAR_2010_FORMTYPE_990.pdf,16,46116,4998,137778,3800,,,,198521,20118010,2000,,,299766,,,24097892,,662098,41058,5777,,0,,,43240,,,,25074,3071660,,3426,,116151,271030,24097892,,,2532281,2063,CLASSROOM PROJECT MATER a,24140655,,419ddda6c576dbef0f59a7384e1d7ec2d7458c318191186df507cace4ee6c3ab,592626,241744,,https://projects.propublica.org/nonprofits/download-filing?path=2010_12_EO%2F13-4129457_990_201006.pdf,,,,,,,,,,
581437002_2009,912499,10327,465820,3102574,2009,5539027,,,,305755004,,,,,268245,TRANSPT-RELIEF/OTHR MTLS,NC,,,28607,,10867785,355123,9316732,,14,,8571707,4124271,317082,,,25,"SAMARITAN'S PURSE IS A ONDENO MINATIONAL EVANGELICAL CHRISTIAN ORGANIZATION PROVIDING SPIRITUAL AND PHYSICAL AID TO HURTING PEOPLE AROUND THE WORLD WITH THE PURPOSE OF SHARING GOD'S LOVE THROUGH HIS SON, JESUS CHRIST",163464754,,,12249,482917,,266778,116242,3278556,443147,172086,NC,2574,,146723,1471216,,146723,4125129,BIBLES/EVANGELISTIC MTLS,BOONE,2139,232012,,581437002,351356,121784,355980309,567505,,10250313,615376,1773,,249,,232012,,375011,,6873192,www SAMARITAN ORG,289354,CONSTRUCTION PROG MTLS,PO BOX 3000,,19897669,494335,1981402,,,1097892,,,274432757,178235572,2321868,,6278939,1370729,3971920,800658,16371,21829,1178109,76635,204408190,,5504588,4776672,418277,,,2347,77959,0,14382807,,5504588,,3255194,5962656,26172618,,,1721472,3993770,168203838,1694745,1096516,,,,,,1428427,590884,,SAMARITAN'S PURSE,360551,5534300,10867785,EIN_581437002_YEAR_2009_FORMTYPE_990.pdf,19,172086,4955962,16096075,816044,4507072,163464754,,9316732,88604515,1980,,,7317934,0,,309763383,,19897669,410524,1694745,,0,951839,162039251,1054215,52955030,,,1570812,39323000,,812154,,5962656,814293,309763383,,4507072,27505034,39759,PROJECT MTLS/SUPPLIES-VAR,310859899,,e001a251a2a900d8c46701c217ad956c87df8ecf200b59bafe7f5a77bcc6252f,15432957,4892990,,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F58-1437002_990_200912.pdf,,,,,,,,,,
521162185_2009,473073,0,9989,0,2009,3207,0,0,,3129443,0,8190,0,0,12758,Bad debt expense,DC,,0,20036,0,404555,3253753,15000,0,6,0,0,0,0,580,0,,"To promote public debate over domestic and foreign policy issues. Programs include research, writing, publications and conferences which are generally supported by foundations and trusts located throughout the United States of America",0,0,0,0,13614,0,0,,18511,137548,18500,DC,17684,0,0,19933,0,0,174,Other expenses,WASHINGTON,7700,0,,521162185,462,1904,3253753,157136,0,141248,561,21,0,,0,0,0,0,0,35554,www eppc org,0,d,"1730 M STREET, NW 910",0,31243,294108,627517,,0,2208,,0,2491394,2695043,110665,,143378,15163,294108,141686,0,2966,0,0,2805303,0,0,180733,1491,0,0,,2966,0,39315,0,0,0,0,1354,110260,0,0,40503,170744,0,0,369426,0,0,0,0,0,95944,55511,,"ETHICS AND PUBLIC POLICY CENTER, INC",0,85563,0,EIN_521162185_YEAR_2009_FORMTYPE_990.pdf,6,18500,0,42084,0,0,0,,15000,920613,1976,0,-412745,125136,0,,2884327,0,31243,1107,0,0,0,38550,,1233,1963714,,0,35554,1059893,0,23650,0,1354,31350,2884327,,0,913308,0,Indirect expense allocation,,0,e8c4552947330e8cadddcdacde21efba9883ef9ed2f73cf8819552e5faeff30e,361690,108740,580,https://projects.propublica.org/nonprofits/download-filing?path=2010_04_EO%2F52-1162185_990_200906.pdf,,,,,,,,,,
521162185_2011,366760,,,236481,2011,5500,,,,2837279,,1537,,,16875,b,DC,,0,20036,,10757,0,,,7,,0,13442,,1868,,,"To promote public debate over domestic and foreign policy issues Programs include research, writing, publications and conferences which are generally supported by foundations, trusts and others",0,,,,13726,,,,-12652,199456,2502,DO,8889,,,81736,0,0,,c,Washington,25241,0,,521162185,965,4645,3202394,212990,13498,79548,1552,18,,,,,0,,,15934,www.eppc.org,0,d,1730 M Street NW,,33929,43843,432500,,1576,235,,0,2277386,3012666,104836,,156399,4339,280324,48865,,468,,,3222844,,,87218,8851,,,,2992,0,42681,,,0,,,210178,,,67600,87218,0,,286714,,,,,,89614,12787,,Ethics and Public Policy Center Inc,,66761,13136,EIN_521162185_YEAR_2011_FORMTYPE_990.pdf,7,16000,,44468,,,,,,782206,1976,0,842,167339,0,,2619649,,33929,1496,,,0,57784,,2676,1837443,,,2492,1065168,0,2487,,,27728,2619649,,0,903269,2524,OTHER EXPENSES,2906363,0,40f34493697484eec25495b636ce1cc3cfd26dfebf7e72ecb41213ffd84b4051,308334,160324,292,https://projects.propublica.org/nonprofits/download-filing?path=2011_11_EO%2F52-1162185_990_201106.pdf,,,,,,,,,,
237061145_2009,,,,719396,2009,79540,,,,1711766,,,25200,,,Outside performers/teache,VA,,,24504,,163482,49921,132851,28764,28,,,108769,,17767,27397,,"Promotion of visual, performing and creative arts in central Virginia. Visual arts are supported via art shows and presentations and providing education classes for",,3044,,,13837,,,15,436394,,13771,VA,,,,381137,,,,Marketing and promotion c,Lynchburg,,,,237061145,,,2643697,,,,4877,17,,,,,,10189,,111415,www.academyfinearts.com,,Uncollectible receivables d,600 Main Street,,198009,17668,,,16877,2725,,,1482424,16396872,36847,,171241,16848,747253,,4118,6741,1075,1465,16814570,772,25200,,,,371,,41179,,,,,28764,,31544,417698,,,,,,15597,609283,,,,0,,16795,,,"Academy of Fine Arts, Inc.",,,163482,EIN_237061145_YEAR_2009_FORMTYPE_990.pdf,28,13771,,7602,5530,,,,136667,1419270,2003,,,22777,28764,,1969935,67,198009,6215,22592,,,,,625,521901,,,1571,462277,,,,59008,,1969935,,,211496,30320,Programming a,2579218,,dad7396ad4cf2713ee9ed9c23c1021fe82afdd378218c3242218f3366f403e2a,289502,5304,519,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F23-7061145_990_200909.pdf,,,,,,,,,,
237061145_2010,,,,271508,2010,81573,,,,,,,11158,,,Outside performers/teache,,,,,,,,110340,28404,,,53655,109020,,15036,,,,,28404,550,,13610,,,,,,14660,,,,,,,,10572,Programming c,,,,,237061145,,,,,,25130,3184,,,,,,,31560,,110315,,,Miscellaneous,,,252546,31413,,,6435,1030,,,933690,,37686,,177450,18429,334481,,21110,2643,534,6684,,1658,21654,,,,8599,,41777,,,,9946,28404,24384,121365,,,,,,,3395,,,,,,,17269,3606,,,2748,10952,329944,EIN_237061145_YEAR_2010_FORMTYPE_990.pdf,,14660,26523,4214,8262,,,,140402,,,,329944,23723,,,,,,6807,8262,,,,,196,,,,761,484977,,,,121365,,1806678,,,225954,18024,Uncollectible receivables,,,ff7f445da683b13aa15c180d61f9c1481db47007442200ae09b355c8863ef72c,620442,5098,2,https://projects.propublica.org/nonprofits/download-filing?path=2011_03_EO%2F23-7061145_990_201009.pdf,,,,,,,,,,
541382723_2010,569846,,3960,164601,2010,32992,,,,5324767,,,,,23397,DONOR APPEALS & ACQ,VA,,,20176,,1135490,224044,346689,135990,9,,,24532,775,,,,"EDUCATION & CHARITABLE SERVICES THROUGH CENTER SERVICES,PUBLIC EDUCATION AND OPTION LINE PROGRAMS",,386889,,,19879,,,18,6735,318601,15000,DC,,,,482216,,8064,609,OPTION LINE,LANSDOWNE,42529,,,541382723,1644,,6208093,318601,,14331,3044,26,2209,,,,,8550,,29983,NETORG,,PROGRAM & TRAINING EXPE,44180 RIVERSIDE PARKWAY No 200,,625892,28024,623397,,,1934,,,4929465,2975933,114116,,212809,48843,201175,30154,722,2366,1274,12970,3373264,,263603,48174,9680,,,,16984,0,82706,,263603,135990,,532300,397331,,,39070,43439,0,121860,61406,8064,,,0,,89627,1996,,CARE NET,,11726,1135490,EIN_541382723_YEAR_2010_FORMTYPE_990.pdf,10,15000,,87684,33826,,,,733578,4006999,1986,,,280374,135990,,5976356,,625892,4610,121860,,0,27746,,11327,1833367,,,4177,776410,,7241,,532300,51979,5976356,,,530609,13896,MEDIA OUTREACH IN-KIND,6037762,,2d892c696f1f051dc6e56a07a5dff88f8b101b641a6d0683dbc4a1801e0a1b6f,420999,220204,,https://projects.propublica.org/nonprofits/download-filing?path=2010_12_EO%2F54-1382723_990_201006.pdf,,,,,,,,,,
20516032_2020,137442,0,0,0,2020,0,0,0,,383386,0,0,,0,0,b,NH,,0,84683,0,932,0,,0,4,0,791,0,0,0,,,"TO PRESERVE, PROTECT AND PROMOTE CHRISTIAN FAMILY VALUES BY EDUCATING NEW HAMPSHIRE CITIZENS WITH RESOURCES THAT HONOR, SUPPORT AND BUILD STRONG FAMILIES.",0,,,0,0,0,0,6,29,16206,0,NH,0,0,0,0,0,0,0,c,,0,0,,20516032,0,0,383416,16206,0,5324,0,5,0,,0,0,0,0,0,0,www.nhcornerstone.org,0,d,PO Box 4683,0,0,0,137442,,0,0,,0,196118,254824,11744,,0,0,0,0,0,0,0,,255215,,,12305,0,0,0,,7639,0,3735,0,,0,791,,0,0,0,0,12305,0,,187298,0,0,0,0,0,11744,0,,CORNERSTONE POLICY RESEARCH,0,5324,932,EIN_20516032_YEAR_2020_FORMTYPE_990.pdf,3,0,0,3735,,0,0,,,46932,2000,0,0,0,0,,196118,,0,0,,0,0,0,,0,149186,,0,0,0,0,0,0,,0,196118,,0,0,7639,"PRINT, PUBLICATIONS, POSTAGE AND SHIPPING",383416,0,f8dc42ff4ac09ba34376b058be4ab010c209e987b96e87edf9699d5b00b5bdcc,0,0,0,,,,,,,,,,,
350898393_2009,,,,57715,2009,,,,,1611700,,,,,,DEDICATED SCHOOL EXPENS,IN,,,46322,,,24870,951568,,10,,,173496,,,,,PROVIDE NON-DISCRIMINATORY PRIVATE RELIGIOUS ELEMENTARY SCHOOL EDUCATION FOR 454 STUDENTS.,,,,,16731,,,200,-505084,8439,14684,IN,8134,,,1712392,,,1562,TRANSPORTATION SERVICES c,HIGHLAND,,,,350898393,,,3492858,16573,,78086,,92,,,,,,,,173496,wwW.HIGHLANDCHRISTIAN.ORG,,RESOURCE ROOM EXPENSE,3040 RIDGE ROAD,,2460,3038,74886,,,,,,2837152,4121208,88098,,152902,30849,60753,74886,,,,898,4520159,,102554,,21099,,,,,,,,102554,,,152103,398951,,,107227,,,70029,-410067,,,,0,,71367,13274,,ASSOCIATION FOR CHRISTIAN INSTRUCTION,,63250,-30,EIN_350898393_YEAR_2009_FORMTYPE_990.pdf,10,14684,,,78766,,,,951568,1763171,1909,,-30,117004,,,3253945,,2460,,70029,,273,86128,,,1490774,,,,1103559,,,,152103,,3253945,,,950657,,INCOME TAX a,2843878,,bdf1bef2a346e18155de57a7717f6f5b03358ee0eb09d0526c3c0e7ebe8965f3,414333,86155,,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F35-0898393_990_200907.pdf,,,,,,,,,,
350898393_2010,,,,70303,2010,,,,,1603343,,,8720,,,RESOURCE ROOM EXPENSE,IN,,,46322,,958852,4156,106573,,10,,12737,179761,,29525,,,PROVIDE N-DISCRIMINATORY PRIVATE RELIGIOUS ELEMENTARY SCHOOL EDUCATION FOR 459 STUDENTS,,,,,18728,,,308,-140208,8297,6477,IN,7664,,10760,1769050,,10760,1860,TUITION ASSISTANCE,HIGHLAND,,,,350898393,,,3717386,15961,,124916,,95,,,18003,,18003,,,179761,highlandchristianorg,,MISCELLANEOUS,3040 RIDGE ROAD,,2307,3700,97284,,,,,,2837821,4249585,89267,,154189,26210,74003,97284,,,,192,4730655,,11463,,20056,,,,,0,137995,,2743,,,75864,481070,,,108025,,0,10119,-61740,,,,-64344,,70539,30902,,ASSOCIATION FOR CHRISTIAN INSTRUCTION,12482,92154,958852,EIN_350898393_YEAR_2010_FORMTYPE_990.pdf,10,6477,255,137995,9457,,,,106573,1786454,1909,,,112063,0,,3298081,,2307,,9457,,-15438,87969,,,1511627,,,,1104988,,,,75864,,3298081,,,950799,,DEDICATED SCHOOLEXP,3236341,,1af75908677761a17a6c723d4a603e1baceb1d5938c74621a623d84f25dcc394,457953,85853,29525,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F35-0898393_990_201007.pdf,,,,,,,,,,
730792333_2009,,,,112980,2009,29769,,,,1184026,,39634,,,,Supplies,CO,,,80829,,459528,463344,265906,,6,,59325,,,2673,80174,1,"To conduct Christian religious, Briefly describe educational and missionary services; to render Christian service,",,,,,12338,,,10,8778,,23587,,,,480,1749001,,5368,1388,Journal c,Manitou Springs,,,,730792333,1000,,3949533,,,17922,1455,131,,,,,,,,54629,www summit.org,,Honorarium,P.O. Box 207,,178905,6941,75857,,,910,,,2150435,6716351,57409,,86563,28910,119921,75857,,11674,,4741,7019027,12819,112492,,10463,,2137,1,70721,,75997,,112492,,46780,94117,302676,,,41515,,,36488,635476,4888,,,0,,42582,4822,,"American Christian College, Inc. dba Summit Ministries",4005,11712,547485,EIN_730792333_YEAR_2009_FORMTYPE_990.pdf,9,23587,8540,78362,25698,,,,278725,1759735,,,48323,85859,,,2769673,,178905,2489,62186,,0,30052,205234,8123,1009938,,,54629,749298,,,,174291,,2769673,,,632966,59047,Operating Expenses a,3405149,,7f2f9e364d28cb96e51d018989608959dfea1618f5d710b8a360719e3d13bd25,440333,48826,536,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F73-0792333_990_200912.pdf,,,,,,,,,,
730792333_2010,,,,135426,2010,23162,,,,1264290,,8135,,,,Supplies,CO,,,90207,,669571,318362,402955,,6,,113209,,,4123,,,"To conduct Christian religious, educational and missionary services, to render Christian service, both spiritual and material, to the sick, the aged and the needy, to disseminate, teach and preach the gospel and teachings of Jesus Christ, to encourage and aid the growth, nature and spread of the Christian worldview, to teach, educate, instruct and train young people about God, the Bible, the Christian faith, and Christian values, to promote, encourage, and educate people everywhere regarding America's Christian heritage, to support the promulgation and preservation of Christian doctrines, values and ideals, to establish and operate a four- year Christian liberal arts college, and to support and assist organizations (including without limitation Christian colleges and universities) which are organized and operated for similar purposes",,,,,20982,,,10,245204,,22431,CO,,,976,2297544,,2034,774,Journal,Manitou Springs,,,,730792333,2250,,4757899,,,22862,9585,152,,,,,,,,72938,www.summit org,,Honorarium,PO Box 207,,82840,9757,453816,,,1533,,,2864396,7108008,67063,,160335,31895,145183,453816,,25997,,6067,7549662,22401,118730,,13908,,2850,0,119866,0,121354,,118730,,78262,123179,441654,,,57139,,0,40704,1787,1058,,,0,,44291,10644,,American Christian College Inc dba Summit Ministries,6542,11444,803660,EIN_730792333_YEAR_2010_FORMTYPE_990.pdf,9,22431,28405,132472,36579,,,,425356,2491800,1970,,125954,107638,0,,4123613,104930,82840,1790,83350,,0,40981,436621,3656,1631813,,,72938,946157,,,,228109,,4123613,,,762660,93869,Operating Expenses a,4125400,,b66ce2c184ad7fbff047f4eb441f3e037c3ba3d9ead537cc66a199cc89a207a4,1176377,72087,1273,https://projects.propublica.org/nonprofits/download-filing?path=2011_11_EO%2F73-0792333_990_201012.pdf,,,,,,,,,,
