number_recipients,year,filing_id,ein,desc_noncash_assistance,amount_cash_grant,method_valuation,job_id,type_of_grant_assistance,pdf_key,region,manner_cash_disbursement,amount_noncash_assistance,source_url,index
150.000,2010,731395057_2010,731395057,,,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,CHRISTIAN LITERATURE,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,EAST ASIA & PACIFIC,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
4000,2010,731395057_2010,731395057,,12000,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,CHRISTIAN LITERATURE,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,EUROPE,WIRE,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
,2010,731395057_2010,731395057,,44,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,032183 12-21-10,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
100,2010,731395057_2010,731395057,,40.824,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,HUMANITARIAN AID,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,SOUTH AMERICA,CHECK,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
14.000,2010,731395057_2010,731395057,,154091,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,HUMANITARIAN AID,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,SOUTH ASIA,WIRE/CHECK,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
401,2010,731395057_2010,731395057,,76558,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,"HUMANITARIAN AID, MINISTRY MATERIAL NEEDS",EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,SUB-SAHARAN AFRICA,EFT,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
5,2010,731395057_2010,731395057,,10000,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,MEDICAL,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,MIDDLE EAST & NORTH AFRICA,CHECK,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
21,2010,731395057_2010,731395057,,12.401,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,"MEDICAL, PARTICIPATING W/ STRATEGIC PARTNERS",EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,SUB-SAHARAN AFRICA,EFT,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
1,2010,731395057_2010,731395057,,29624,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,MINISTRY MATERIAL NEEDS,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,CENTRAL AMERICA & CARIBBEAN,EFT,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
37,2010,731395057_2010,731395057,,171938,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,MINISTRY MATERIAL NEEDS,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,EAST ASIA & PACIFIC,EFT/WIRE,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
4,2010,731395057_2010,731395057,,11600,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,MINISTRY MATERIAL NEEDS,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,EUROPE,WIRE,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
,2010,731395057_2010,731395057,,,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,032183 12-21-10,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,,40,,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
487,2010,731395057_2010,731395057,,90403,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,MINISTRY MATERIAL NEEDS,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,MIDDLE EAST & NORTH AFRICA,WIRE/CHECK,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
12,2010,731395057_2010,731395057,,31529,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,MINISTRY MATERIAL NEEDS,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,RUSSIA & NEWLY INDEPENDENT,WIRE/CHECK,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
5,2010,731395057_2010,731395057,,29500,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,MINISTRY MATERIAL NEEDS,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,SOUTH AMERICA,CHECK,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
74,2010,731395057_2010,731395057,,52374,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,MINISTRY MATERIAL NEEDS,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,SOUTH ASIA,WIRE,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
28,2010,731395057_2010,731395057,,59335,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,MINISTRY MATERIAL NEEDS,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,SUB SAHARAN AFRICA,WIRE,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
326,2010,731395057_2010,731395057,,40494,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,"MINISTRY MATERIAL NEEDS, CHRISTIAN LITERATURE, FAMILIES OF MARTYRS",EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,EAST ASIA & PACIFIC,WIRE,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
6031,2010,731395057_2010,731395057,,70818,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,"MINISTRY MATERIAL NEEDS, CHRISTIAN LITERATURE, TRAINING",EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,SOUTH ASIA,WIRE,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
6545,2010,731395057_2010,731395057,,33757,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,"MINISTRY MATERIAL NEEDS, PARTICIPATING W/ STRATEGIC PARTNERS, BIBLES, FAMILIES OF PRISONERS",EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,MIDDLE EAST & NORTH AFRICA,WIRE,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
166,2010,731395057_2010,731395057,,68193,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,"MINISTRY MATERIAL NEEDS, TRAINING",EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,EAST ASIA & PACIFIC,WIRE,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
,2010,731395057_2010,731395057,,,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,032183 12-21-10,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,,41,,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
819,2010,731395057_2010,731395057,,324364,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,PARTICIPATING W/ STRATEGIC PARTNERS,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,EAST ASIA & PACIFIC,WIRE/CHECK,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
89,2010,731395057_2010,731395057,,35424,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,PARTICIPATING W/ STRATEGIC PARTNERS,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,MIDDLE EAST & NORTH AFRICA,CHECK,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
33,2010,731395057_2010,731395057,,12990,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,PARTICIPATING W/ STRATEGIC PARTNERS,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,RUSSIA & NEWLY INDEPENDENT,WIRE/CHECK,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
162,2010,731395057_2010,731395057,,16071,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,PARTICIPATING W/ STRATEGIC PARTNERS,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,SOUTH AMERICA,CHECK,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
422,2010,731395057_2010,731395057,,167250,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,PARTICIPATING W/ STRATEGIC PARTNERS,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,SOUTH ASIA,WIRE/CHECK,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
,2009,521256457_2009,521256457,Schedule F,,,770db8a007eb16067ecdc8b6323ed777852b2c95d1f022d39de42167d206b6b2,,EIN_521256457_YEAR_2009_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_12_EO%2F52-1256457_990_200912.pdf,
,2009,440610626_2009,440610626,Schedule F,,,bf64deb34596977a7b7ba1f997bc9f341eb0388b0944f6dfc80a465ee03063e6,,EIN_440610626_YEAR_2009_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_11_EO%2F44-0610626_990_200908.pdf,
,2010,440610626_2010,440610626,Schedule F,,,7580e9c0b1fbccb33b3bbd3ae921ee416635879f528ad0883f675000691371b1,,EIN_440610626_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_04_EO%2F44-0610626_990_201008.pdf,
,2009,43314093_2009,43314093,Schedule F,,,12b8ff311fac189fd850adc904d578f0bcecde0dbf2a0dc2f064e3f7aa554881,,EIN_43314093_YEAR_2009_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_10_EO%2F04-3314093_990_200909.pdf,
,2010,43314093_2010,43314093,Schedule F,,,0aef107f1141bbdfb525842ad5c7ef7586d0ce7225a07829b3fb21653233c036,,EIN_43314093_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_09_EO%2F04-3314093_990_201009.pdf,
,2009,362586390_2009,362586390,Schedule F,,,637b999297b4443b219d6e6f1a42ecd8e62eb3a4ac05483f93bc7d694b4508e1,,EIN_362586390_YEAR_2009_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_05_EO%2F36-2586390_990_200909.pdf,
,2010,362586390_2010,362586390,Schedule F,,,8a875f97951ea12d86f276a78b71e34e38bc1da136f5ccde54174e0ffb3ecb33,,EIN_362586390_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_04_EO%2F36-2586390_990_201009.pdf,
,2010,446005794_2010,446005794,Schedule F,,,61135eeb07f3968ee7c612098f40b8aa18428d87814b16febf4f5b3703a5bfd1,,EIN_446005794_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_05_EO%2F44-6005794_990_201009.pdf,
,2010,320011220_2010,320011220,,,,c0b278e0556c76eca9ace66420cf5ffd5d26028bc4dfd0eefb09a13de137c0fc,(12),EIN_320011220_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F32-0011220_990_201012.pdf,
,2010,320011220_2010,320011220,,,,c0b278e0556c76eca9ace66420cf5ffd5d26028bc4dfd0eefb09a13de137c0fc,(13),EIN_320011220_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F32-0011220_990_201012.pdf,
,2010,320011220_2010,320011220,,,,c0b278e0556c76eca9ace66420cf5ffd5d26028bc4dfd0eefb09a13de137c0fc,(14),EIN_320011220_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F32-0011220_990_201012.pdf,
,2010,320011220_2010,320011220,,,,c0b278e0556c76eca9ace66420cf5ffd5d26028bc4dfd0eefb09a13de137c0fc,(15),EIN_320011220_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F32-0011220_990_201012.pdf,
,2010,320011220_2010,320011220,,,,c0b278e0556c76eca9ace66420cf5ffd5d26028bc4dfd0eefb09a13de137c0fc,(16),EIN_320011220_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F32-0011220_990_201012.pdf,
,2010,320011220_2010,320011220,,,,c0b278e0556c76eca9ace66420cf5ffd5d26028bc4dfd0eefb09a13de137c0fc,(17),EIN_320011220_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F32-0011220_990_201012.pdf,
,2010,320011220_2010,320011220,,,,c0b278e0556c76eca9ace66420cf5ffd5d26028bc4dfd0eefb09a13de137c0fc,(18),EIN_320011220_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F32-0011220_990_201012.pdf,
,2010,320011220_2010,320011220,,,,c0b278e0556c76eca9ace66420cf5ffd5d26028bc4dfd0eefb09a13de137c0fc,(1),EIN_320011220_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F32-0011220_990_201012.pdf,
,2010,320011220_2010,320011220,,,,c0b278e0556c76eca9ace66420cf5ffd5d26028bc4dfd0eefb09a13de137c0fc,(2),EIN_320011220_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F32-0011220_990_201012.pdf,
,2010,320011220_2010,320011220,,,,c0b278e0556c76eca9ace66420cf5ffd5d26028bc4dfd0eefb09a13de137c0fc,(3),EIN_320011220_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F32-0011220_990_201012.pdf,
,2010,320011220_2010,320011220,,,,c0b278e0556c76eca9ace66420cf5ffd5d26028bc4dfd0eefb09a13de137c0fc,(4),EIN_320011220_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F32-0011220_990_201012.pdf,
,2010,320011220_2010,320011220,,,,c0b278e0556c76eca9ace66420cf5ffd5d26028bc4dfd0eefb09a13de137c0fc,(5),EIN_320011220_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F32-0011220_990_201012.pdf,
,2010,320011220_2010,320011220,,,,c0b278e0556c76eca9ace66420cf5ffd5d26028bc4dfd0eefb09a13de137c0fc,(6),EIN_320011220_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F32-0011220_990_201012.pdf,
,2010,320011220_2010,320011220,,,,c0b278e0556c76eca9ace66420cf5ffd5d26028bc4dfd0eefb09a13de137c0fc,(7),EIN_320011220_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F32-0011220_990_201012.pdf,
,2010,320011220_2010,320011220,,,,c0b278e0556c76eca9ace66420cf5ffd5d26028bc4dfd0eefb09a13de137c0fc,(8),EIN_320011220_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F32-0011220_990_201012.pdf,
,2010,320011220_2010,320011220,,,,c0b278e0556c76eca9ace66420cf5ffd5d26028bc4dfd0eefb09a13de137c0fc,(9),EIN_320011220_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F32-0011220_990_201012.pdf,
,2010,320011220_2010,320011220,,,,c0b278e0556c76eca9ace66420cf5ffd5d26028bc4dfd0eefb09a13de137c0fc,(10),EIN_320011220_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F32-0011220_990_201012.pdf,
,2010,320011220_2010,320011220,,,,c0b278e0556c76eca9ace66420cf5ffd5d26028bc4dfd0eefb09a13de137c0fc,(11),EIN_320011220_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F32-0011220_990_201012.pdf,
1,2009,362182171_2009,362182171,n/a,19581,,0006999b8bc741381c35ab1bf14672ab72dd53d90229f34b1b07186522bb14ac,Scholarship,EIN_362182171_YEAR_2009_FORMTYPE_990.pdf,Cent America/Caribbean,Tuition disc,,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F36-2182171_990_200906.pdf,
15,2009,362182171_2009,362182171,n/a,193058,,0006999b8bc741381c35ab1bf14672ab72dd53d90229f34b1b07186522bb14ac,Scholarship,EIN_362182171_YEAR_2009_FORMTYPE_990.pdf,East Asia/Pacific,Tuition disc,,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F36-2182171_990_200906.pdf,
2,2009,362182171_2009,362182171,n/a,3311,,0006999b8bc741381c35ab1bf14672ab72dd53d90229f34b1b07186522bb14ac,Scholarship,EIN_362182171_YEAR_2009_FORMTYPE_990.pdf,Europe/Iceland/Greenlano,Tuition disc,,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F36-2182171_990_200906.pdf,
1,2009,362182171_2009,362182171,n/a,17570,,0006999b8bc741381c35ab1bf14672ab72dd53d90229f34b1b07186522bb14ac,Scholarship,EIN_362182171_YEAR_2009_FORMTYPE_990.pdf,Middle East/North Africa,Tuition disc,,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F36-2182171_990_200906.pdf,
7,2009,362182171_2009,362182171,n/a,58611,,0006999b8bc741381c35ab1bf14672ab72dd53d90229f34b1b07186522bb14ac,Scholarship,EIN_362182171_YEAR_2009_FORMTYPE_990.pdf,North America,Tuition disc,,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F36-2182171_990_200906.pdf,
2,2009,362182171_2009,362182171,n/a,25559,,0006999b8bc741381c35ab1bf14672ab72dd53d90229f34b1b07186522bb14ac,Scholarship,EIN_362182171_YEAR_2009_FORMTYPE_990.pdf,South America,Tuition disc,,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F36-2182171_990_200906.pdf,
4,2009,362182171_2009,362182171,n/a,61812,,0006999b8bc741381c35ab1bf14672ab72dd53d90229f34b1b07186522bb14ac,Scholarship,EIN_362182171_YEAR_2009_FORMTYPE_990.pdf,Sub-Saharan Africa,Tuition disc,,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F36-2182171_990_200906.pdf,
,2010,362182171_2010,362182171,Schedule F,,,dc4104510698fa33b1b77c4a2d34d1d6ce9f819f28f3d685cab265ad397b08e7,,EIN_362182171_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F36-2182171_990_201006.pdf,
,2010,135604164_2010,135604164,Schedule F,,,49a4852db75a31555a73507cc22eb809c5a0249d488ba74e3ad843ad73e14352,,EIN_135604164_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F13-5604164_990_201008.pdf,
,2009,581437002_2009,581437002,,,110,e001a251a2a900d8c46701c217ad956c87df8ecf200b59bafe7f5a77bcc6252f,,EIN_581437002_YEAR_2009_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F58-1437002_990_200912.pdf,0
1,2009,581437002_2009,581437002,,15000,,e001a251a2a900d8c46701c217ad956c87df8ecf200b59bafe7f5a77bcc6252f,EMERG RELIEF EAST,EIN_581437002_YEAR_2009_FORMTYPE_990.pdf,EAST ASIA/PACIFIC,CHECK,,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F58-1437002_990_200912.pdf,1
1,2009,581437002_2009,581437002,,169401,,e001a251a2a900d8c46701c217ad956c87df8ecf200b59bafe7f5a77bcc6252f,MISSIONARY ASSISTANCE EUROPE,EIN_581437002_YEAR_2009_FORMTYPE_990.pdf,EUROPE,WIRE,,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F58-1437002_990_200912.pdf,2
1,2009,581437002_2009,581437002,,292291,,e001a251a2a900d8c46701c217ad956c87df8ecf200b59bafe7f5a77bcc6252f,MISSIONARY ASSISTANCE EUROPE,EIN_581437002_YEAR_2009_FORMTYPE_990.pdf,EUROPE,WIRE,,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F58-1437002_990_200912.pdf,3
1,2009,581437002_2009,581437002,,200001,,e001a251a2a900d8c46701c217ad956c87df8ecf200b59bafe7f5a77bcc6252f,MISSIONARY ASSISTANCE,EIN_581437002_YEAR_2009_FORMTYPE_990.pdf,SUB-SAHARAN,WIRE,,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F58-1437002_990_200912.pdf,4
,2009,581437002_2009,581437002,,,,e001a251a2a900d8c46701c217ad956c87df8ecf200b59bafe7f5a77bcc6252f,AFRICA,EIN_581437002_YEAR_2009_FORMTYPE_990.pdf,AFRICA,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F58-1437002_990_200912.pdf,5
1,2009,581437002_2009,581437002,,392001,,e001a251a2a900d8c46701c217ad956c87df8ecf200b59bafe7f5a77bcc6252f,MISSIONARY ASSISTANCE,EIN_581437002_YEAR_2009_FORMTYPE_990.pdf,SUB-SAHARAN,WIRE,,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F58-1437002_990_200912.pdf,6
1,2009,581437002_2009,581437002,Schedule F,392001,09902009,e001a251a2a900d8c46701c217ad956c87df8ecf200b59bafe7f5a77bcc6252f,MISSIONARY ASSISTANCE AFRICA,EIN_581437002_YEAR_2009_FORMTYPE_990.pdf,SUB-SAHARAN AFRICA,WIRE,,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F58-1437002_990_200912.pdf,7
,2010,741109620_2010,741109620,Schedule F,,,47b397b6d0ab273fd51d068c498929f88808499abe89c045a9fb99d46bfa5904,,EIN_741109620_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F74-1109620_990_201006.pdf,
,2010,730739626_2010,730739626,Schedule F,,,b07c9df4d88d1026b035b65c35524a368f3fa1913482fd4ae3994c0635459733,,EIN_730739626_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_03_EO%2F73-0739626_990_201004.pdf,
,2009,951684793_2009,951684793,Schedule F,,,7baf7e6ded4e447f3a102e03af54ba82a15b7df79910c733cf38c6e443eb08a9,,EIN_951684793_YEAR_2009_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F95-1684793_990_200906.pdf,
,2010,951684793_2010,951684793,Schedule F,,,2d81344aa54745ee5037345ac070052a3639acf6e94c59ad55247f2bbc7aa491,,EIN_951684793_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F95-1684793_990_201006.pdf,
,2009,134080201_2009,134080201,Schedule F,,,a3a6c3c5f47a73e95885d0b2c8963da1cb620e9db05a0e3716fde1314563b940,,EIN_134080201_YEAR_2009_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F13-4080201_990_200906.pdf,
,2010,134080201_2010,134080201,Schedule F,,,15f6cfe5620a96b0d593a24bf1dae5fc9d748d72b01cc4f964a9a8b849afc790,,EIN_134080201_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_12_EO%2F13-4080201_990_201006.pdf,
,2009,520231554_2009,520231554,,,110,d990859d50f48c55c3516de859a5a99d91795fb98c0ecac83aed290dbe1e4b14,,EIN_520231554_YEAR_2009_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_12_EO%2F52-0231554_990_200912.pdf,0
,2009,520231554_2009,520231554,Schedule F,,09902009,d990859d50f48c55c3516de859a5a99d91795fb98c0ecac83aed290dbe1e4b14,,EIN_520231554_YEAR_2009_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_12_EO%2F52-0231554_990_200912.pdf,1
